Timestamp,Air Temperature (°C),Leaf Temperature (°C),Humidity (%),Air VPD (kPa),Leaf VPD (kPa)
2025-02-15 12:50:07,20.1,18.9,47,1.25,1.08
2025-02-15 12:50:17,20.1,18.9,47,1.25,1.08
2025-02-15 12:50:27,20.1,18.9,47,1.25,1.08
2025-02-15 12:50:37,20.1,18.9,47,1.25,1.08
2025-02-15 12:50:48,20.1,18.9,47,1.25,1.08
2025-02-15 12:50:58,20.1,18.9,47,1.25,1.08
2025-02-15 12:51:08,20.1,18.9,47,1.25,1.08
2025-02-15 12:51:18,20.1,18.9,47,1.25,1.08
2025-02-15 12:51:28,20.1,18.9,47,1.25,1.08
2025-02-15 12:51:38,20.1,18.9,47,1.25,1.08
2025-02-15 12:51:48,20.1,18.9,47,1.25,1.08
2025-02-15 12:51:58,20.0,18.8,46,1.26,1.09
2025-02-15 12:52:09,20.0,18.8,46,1.26,1.09
2025-02-15 12:52:19,20.0,18.8,46,1.26,1.09
2025-02-15 12:52:29,20.0,18.8,46,1.26,1.09
2025-02-15 12:52:39,20.0,18.8,46,1.26,1.09
2025-02-15 12:52:49,20.0,18.8,46,1.26,1.09
2025-02-15 12:52:59,20.0,18.8,46,1.26,1.09
2025-02-15 12:53:09,20.0,18.8,46,1.26,1.09
2025-02-15 12:53:19,20.0,18.8,46,1.26,1.09
2025-02-15 12:53:30,20.0,18.8,46,1.26,1.09
2025-02-15 12:53:40,20.0,18.8,46,1.26,1.09
2025-02-15 12:53:50,20.0,18.8,46,1.26,1.09
2025-02-15 12:54:00,20.0,18.8,46,1.26,1.09
2025-02-15 12:54:10,20.0,18.8,46,1.26,1.09
2025-02-15 12:54:20,20.0,18.8,46,1.26,1.09
2025-02-15 12:54:30,20.0,18.8,46,1.26,1.09
2025-02-15 12:54:41,20.0,18.8,46,1.26,1.09
2025-02-15 12:54:51,20.0,18.8,46,1.26,1.09
2025-02-15 12:55:01,20.0,18.8,46,1.26,1.09
2025-02-15 12:55:11,20.0,18.8,46,1.26,1.09
2025-02-15 12:55:21,20.0,18.8,46,1.26,1.09
2025-02-15 12:55:31,20.0,18.8,46,1.26,1.09
2025-02-15 12:55:41,20.0,18.8,46,1.26,1.09
2025-02-15 12:55:51,20.0,18.8,46,1.26,1.09
2025-02-15 12:56:02,20.0,18.8,46,1.26,1.09
2025-02-15 12:56:12,20.0,18.8,46,1.26,1.09
2025-02-15 12:56:22,20.0,18.8,46,1.26,1.09
2025-02-15 12:56:32,20.0,18.8,46,1.26,1.09
2025-02-15 12:56:42,20.0,18.8,46,1.26,1.09
2025-02-15 12:56:52,20.0,18.8,46,1.26,1.09
2025-02-15 12:57:02,20.0,18.8,46,1.26,1.09
2025-02-15 12:57:13,20.0,18.8,46,1.26,1.09
2025-02-15 12:57:23,20.0,18.8,46,1.26,1.09
2025-02-15 12:57:33,20.0,18.8,46,1.26,1.09
2025-02-15 12:57:43,20.0,18.8,46,1.26,1.09
2025-02-15 12:57:53,20.0,18.8,46,1.26,1.09
2025-02-15 12:58:03,20.0,18.8,46,1.26,1.09
2025-02-15 12:58:13,20.0,18.8,46,1.26,1.09
2025-02-15 12:58:23,20.0,18.8,46,1.26,1.09
2025-02-15 12:58:33,20.0,18.8,46,1.26,1.09
2025-02-15 12:58:44,20.0,18.8,46,1.26,1.09
2025-02-15 12:58:54,20.0,18.8,46,1.26,1.09
2025-02-15 12:59:04,20.0,18.8,46,1.26,1.09
2025-02-15 12:59:14,20.0,18.8,46,1.26,1.09
2025-02-15 12:59:24,20.0,18.8,46,1.26,1.09
2025-02-15 12:59:34,20.0,18.8,46,1.26,1.09
2025-02-15 12:59:45,20.0,18.8,46,1.26,1.09
2025-02-15 12:59:55,20.0,18.8,46,1.26,1.09
2025-02-15 13:00:05,20.0,18.8,46,1.26,1.09
2025-02-15 13:00:15,20.0,18.8,46,1.26,1.09
2025-02-15 13:00:25,20.0,18.8,46,1.26,1.09
2025-02-15 13:00:35,20.0,18.8,46,1.26,1.09
2025-02-15 13:00:45,20.0,18.8,46,1.26,1.09
2025-02-15 13:00:55,20.0,18.8,46,1.26,1.09
2025-02-15 13:01:06,20.0,18.8,46,1.26,1.09
2025-02-15 13:01:16,20.0,18.8,46,1.26,1.09
2025-02-15 13:01:26,20.0,18.8,46,1.26,1.09
2025-02-15 13:01:36,20.0,18.8,46,1.26,1.09
2025-02-15 13:01:46,20.0,18.8,46,1.26,1.09
2025-02-15 13:01:56,20.0,18.8,46,1.26,1.09
2025-02-15 13:02:06,20.0,18.8,46,1.26,1.09
2025-02-15 13:02:16,20.0,18.8,46,1.26,1.09
2025-02-15 13:02:27,20.0,18.8,46,1.26,1.09
2025-02-15 13:02:37,20.0,18.8,46,1.26,1.09
2025-02-15 13:02:47,20.0,18.8,46,1.26,1.09
2025-02-15 13:02:57,20.0,18.8,46,1.26,1.09
2025-02-15 13:03:07,20.0,18.8,46,1.26,1.09
2025-02-15 13:03:17,20.0,18.8,46,1.26,1.09
2025-02-15 13:03:27,20.0,18.8,46,1.26,1.09
2025-02-15 13:03:37,20.0,18.8,46,1.26,1.09
2025-02-15 13:03:48,20.0,18.8,46,1.26,1.09
2025-02-15 13:03:58,20.0,18.8,46,1.26,1.09
2025-02-15 13:04:08,20.0,18.8,46,1.26,1.09
2025-02-15 13:04:18,20.0,18.8,46,1.26,1.09
2025-02-15 13:04:28,20.0,18.8,46,1.26,1.09
2025-02-15 13:04:38,20.0,18.8,46,1.26,1.09
2025-02-15 13:04:48,20.0,18.8,46,1.26,1.09
2025-02-15 13:04:59,20.0,18.8,46,1.26,1.09
2025-02-15 13:05:09,20.0,18.8,46,1.26,1.09
2025-02-15 13:05:19,20.0,18.8,46,1.26,1.09
2025-02-15 13:05:29,20.0,18.8,46,1.26,1.09
2025-02-15 13:05:39,20.0,18.8,46,1.26,1.09
2025-02-15 13:05:49,20.0,18.8,46,1.26,1.09
2025-02-15 13:05:59,20.0,18.8,46,1.26,1.09
2025-02-15 13:06:10,20.0,18.8,46,1.26,1.09
2025-02-15 13:06:20,20.0,18.8,46,1.26,1.09
2025-02-15 13:06:30,20.0,18.8,46,1.26,1.09
2025-02-15 13:06:40,20.0,18.8,46,1.26,1.09
2025-02-15 13:06:50,20.0,18.8,46,1.26,1.09
2025-02-15 13:07:00,20.0,18.8,47,1.24,1.07
2025-02-15 13:07:10,20.0,18.8,47,1.24,1.07
2025-02-15 13:07:20,20.0,18.8,47,1.24,1.07
2025-02-15 13:07:31,20.0,18.8,47,1.24,1.07
2025-02-15 13:07:41,20.0,18.8,47,1.24,1.07
2025-02-15 13:07:51,20.0,18.8,47,1.24,1.07
2025-02-15 13:08:01,20.0,18.8,47,1.24,1.07
2025-02-15 13:08:11,20.0,18.8,47,1.24,1.07
2025-02-15 13:08:21,20.0,18.8,47,1.24,1.07
2025-02-15 13:08:31,20.0,18.8,47,1.24,1.07
2025-02-15 13:08:42,20.0,18.8,47,1.24,1.07
2025-02-15 13:08:52,20.0,18.8,47,1.24,1.07
2025-02-15 13:09:02,20.0,18.8,47,1.24,1.07
2025-02-15 13:09:12,20.0,18.8,47,1.24,1.07
2025-02-15 13:09:22,20.0,18.8,47,1.24,1.07
2025-02-15 13:09:32,20.0,18.8,47,1.24,1.07
2025-02-15 13:09:42,20.0,18.8,47,1.24,1.07
2025-02-15 13:09:52,20.0,18.8,47,1.24,1.07
2025-02-15 13:10:03,20.0,18.8,47,1.24,1.07
2025-02-15 13:10:13,20.0,18.8,47,1.24,1.07
2025-02-15 13:10:23,20.0,18.8,47,1.24,1.07
2025-02-15 13:10:33,20.0,18.8,47,1.24,1.07
2025-02-15 13:10:43,20.0,18.8,47,1.24,1.07
2025-02-15 13:10:53,20.0,18.8,47,1.24,1.07
2025-02-15 13:11:03,20.0,18.8,47,1.24,1.07
2025-02-15 13:11:13,20.0,18.8,47,1.24,1.07
2025-02-15 13:11:24,20.0,18.8,47,1.24,1.07
2025-02-15 13:11:34,20.0,18.8,47,1.24,1.07
2025-02-15 13:11:44,20.0,18.8,47,1.24,1.07
2025-02-15 13:11:54,20.0,18.8,47,1.24,1.07
2025-02-15 13:12:04,20.0,18.8,47,1.24,1.07
2025-02-15 13:12:14,20.0,18.8,47,1.24,1.07
2025-02-15 13:12:24,20.0,18.8,47,1.24,1.07
2025-02-15 13:12:35,20.0,18.8,47,1.24,1.07
2025-02-15 13:12:45,20.0,18.8,47,1.24,1.07
2025-02-15 13:12:55,20.0,18.8,47,1.24,1.07
2025-02-15 13:13:05,20.0,18.8,47,1.24,1.07
2025-02-15 13:13:15,20.0,18.8,47,1.24,1.07
2025-02-15 13:13:25,20.0,18.8,47,1.24,1.07
2025-02-15 13:13:35,20.0,18.8,47,1.24,1.07
2025-02-15 13:13:45,20.0,18.8,47,1.24,1.07
2025-02-15 13:13:56,20.0,18.8,47,1.24,1.07
2025-02-15 13:14:06,20.0,18.8,47,1.24,1.07
2025-02-15 13:14:16,20.0,18.8,47,1.24,1.07
2025-02-15 13:14:26,20.0,18.8,47,1.24,1.07
2025-02-15 13:14:36,20.0,18.8,47,1.24,1.07
2025-02-15 13:14:46,20.0,18.8,47,1.24,1.07
2025-02-15 13:14:57,20.0,18.8,47,1.24,1.07
2025-02-15 13:15:07,20.0,18.8,47,1.24,1.07
2025-02-15 13:15:17,20.0,18.8,47,1.24,1.07
2025-02-15 13:15:27,20.0,18.8,47,1.24,1.07
2025-02-15 13:15:37,20.0,18.8,47,1.24,1.07
2025-02-15 13:15:47,20.0,18.8,47,1.24,1.07
2025-02-15 13:15:57,20.0,18.8,47,1.24,1.07
2025-02-15 13:16:07,20.0,18.8,47,1.24,1.07
2025-02-15 13:16:18,20.0,18.8,47,1.24,1.07
2025-02-15 13:16:28,20.0,18.8,47,1.24,1.07
2025-02-15 13:16:38,20.0,18.8,47,1.24,1.07
2025-02-15 13:16:48,20.0,18.8,47,1.24,1.07
2025-02-15 13:16:58,20.0,18.8,47,1.24,1.07
2025-02-15 13:17:08,20.0,18.8,47,1.24,1.07
2025-02-15 13:17:18,20.0,18.8,47,1.24,1.07
2025-02-15 13:17:29,20.0,18.8,47,1.24,1.07
2025-02-15 13:17:39,20.0,18.8,47,1.24,1.07
2025-02-15 13:17:49,20.0,18.8,47,1.24,1.07
2025-02-15 13:17:59,20.0,18.8,47,1.24,1.07
2025-02-15 13:18:09,20.0,18.8,47,1.24,1.07
2025-02-15 13:18:19,20.0,18.8,47,1.24,1.07
2025-02-15 13:18:29,20.0,18.8,47,1.24,1.07
2025-02-15 13:18:39,20.0,18.8,47,1.24,1.07
2025-02-15 13:18:50,20.0,18.8,47,1.24,1.07
2025-02-15 13:19:00,20.0,18.8,47,1.24,1.07
2025-02-15 13:19:10,20.0,18.8,47,1.24,1.07
2025-02-15 13:19:20,20.0,18.8,47,1.24,1.07
2025-02-15 13:19:30,20.0,18.8,47,1.24,1.07
2025-02-15 13:19:40,20.0,18.8,47,1.24,1.07
2025-02-15 13:19:50,20.0,18.8,47,1.24,1.07
2025-02-15 13:20:01,20.0,18.8,47,1.24,1.07
2025-02-15 13:20:11,20.0,18.8,47,1.24,1.07
2025-02-15 13:20:21,20.0,18.8,47,1.24,1.07
2025-02-15 13:20:31,20.0,18.8,47,1.24,1.07
2025-02-15 13:20:41,20.0,18.8,47,1.24,1.07
2025-02-15 13:20:51,20.0,18.8,47,1.24,1.07
2025-02-15 13:21:01,20.0,18.8,47,1.24,1.07
2025-02-15 13:21:11,20.0,18.8,47,1.24,1.07
2025-02-15 13:21:22,20.0,18.8,47,1.24,1.07
2025-02-15 13:21:32,20.0,18.8,47,1.24,1.07
2025-02-15 13:21:42,20.0,18.8,47,1.24,1.07
2025-02-15 13:21:52,20.0,18.8,47,1.24,1.07
2025-02-15 13:22:02,20.1,18.9,47,1.25,1.08
2025-02-15 13:22:12,20.1,18.9,47,1.25,1.08
2025-02-15 13:22:22,20.1,18.9,47,1.25,1.08
2025-02-15 13:22:33,20.1,18.9,47,1.25,1.08
2025-02-15 13:22:43,20.1,18.9,47,1.25,1.08
2025-02-15 13:22:53,20.1,18.9,47,1.25,1.08
2025-02-15 13:23:03,20.1,18.9,47,1.25,1.08
2025-02-15 13:23:13,20.1,18.9,47,1.25,1.08
2025-02-15 13:23:23,20.1,18.9,47,1.25,1.08
2025-02-15 13:23:33,20.1,18.9,47,1.25,1.08
2025-02-15 13:23:44,20.1,18.9,47,1.25,1.08
2025-02-15 13:23:54,20.1,18.9,47,1.25,1.08
2025-02-15 13:24:04,20.1,18.9,47,1.25,1.08
2025-02-15 13:24:14,20.1,18.9,47,1.25,1.08
2025-02-15 13:24:24,20.1,18.9,47,1.25,1.08
2025-02-15 13:24:34,20.1,18.9,47,1.25,1.08
2025-02-15 13:24:44,20.1,18.9,47,1.25,1.08
2025-02-15 13:24:55,20.1,18.9,47,1.25,1.08
2025-02-15 13:25:05,20.1,18.9,47,1.25,1.08
2025-02-15 13:25:15,20.1,18.9,47,1.25,1.08
2025-02-15 13:25:25,20.1,18.9,47,1.25,1.08
2025-02-15 13:25:35,20.1,18.9,47,1.25,1.08
2025-02-15 13:25:45,20.1,18.9,47,1.25,1.08
2025-02-15 13:25:55,20.1,18.9,47,1.25,1.08
2025-02-15 13:26:06,20.1,18.9,47,1.25,1.08
2025-02-15 13:26:16,20.1,18.9,47,1.25,1.08
2025-02-15 13:26:26,20.1,18.9,47,1.25,1.08
2025-02-15 13:26:36,20.1,18.9,47,1.25,1.08
2025-02-15 13:26:46,20.1,18.9,47,1.25,1.08
2025-02-15 13:26:56,20.1,18.9,47,1.25,1.08
2025-02-15 13:27:06,20.1,18.9,47,1.25,1.08
2025-02-15 13:27:16,20.1,18.9,47,1.25,1.08
2025-02-15 13:27:27,20.1,18.9,47,1.25,1.08
2025-02-15 13:27:37,20.1,18.9,47,1.25,1.08
2025-02-15 13:27:47,20.1,18.9,47,1.25,1.08
2025-02-15 13:27:57,20.1,18.9,47,1.25,1.08
2025-02-15 13:28:07,20.1,18.9,47,1.25,1.08
2025-02-15 13:28:17,20.1,18.9,47,1.25,1.08
2025-02-15 13:28:27,20.1,18.9,47,1.25,1.08
2025-02-15 13:28:37,20.1,18.9,47,1.25,1.08
2025-02-15 13:28:48,20.1,18.9,47,1.25,1.08
2025-02-15 13:28:58,20.1,18.9,47,1.25,1.08
2025-02-15 13:29:08,20.1,18.9,47,1.25,1.08
2025-02-15 13:29:18,20.1,18.9,47,1.25,1.08
2025-02-15 13:29:28,20.1,18.9,47,1.25,1.08
2025-02-15 13:29:38,20.1,18.9,47,1.25,1.08
2025-02-15 13:29:48,20.1,18.9,47,1.25,1.08
2025-02-15 13:29:59,20.1,18.9,47,1.25,1.08
2025-02-15 13:30:09,20.1,18.9,47,1.25,1.08
2025-02-15 13:30:19,20.1,18.9,47,1.25,1.08
2025-02-15 13:30:29,20.1,18.9,47,1.25,1.08
2025-02-15 13:30:39,20.1,18.9,47,1.25,1.08
2025-02-15 13:30:49,20.1,18.9,47,1.25,1.08
2025-02-15 13:30:59,20.1,18.9,47,1.25,1.08
2025-02-15 13:31:09,20.1,18.9,47,1.25,1.08
2025-02-15 13:31:20,20.1,18.9,47,1.25,1.08
2025-02-15 13:31:30,20.1,18.9,47,1.25,1.08
2025-02-15 13:31:40,20.1,18.9,47,1.25,1.08
2025-02-15 13:31:50,20.1,18.9,47,1.25,1.08
2025-02-15 13:32:00,20.1,18.9,47,1.25,1.08
2025-02-15 13:32:10,20.1,18.9,47,1.25,1.08
2025-02-15 13:32:20,20.1,18.9,47,1.25,1.08
2025-02-15 13:32:30,20.1,18.9,47,1.25,1.08
2025-02-15 13:32:41,20.1,18.9,47,1.25,1.08
2025-02-15 13:32:51,20.1,18.9,47,1.25,1.08
2025-02-15 13:33:01,20.1,18.9,47,1.25,1.08
2025-02-15 13:33:11,20.1,18.9,47,1.25,1.08
2025-02-15 13:33:21,20.1,18.9,47,1.25,1.08
2025-02-15 13:33:31,20.1,18.9,47,1.25,1.08
2025-02-15 13:33:41,20.1,18.9,47,1.25,1.08
2025-02-15 13:33:52,20.1,18.9,47,1.25,1.08
2025-02-15 13:34:02,20.1,18.9,47,1.25,1.08
2025-02-15 13:34:12,20.1,18.9,47,1.25,1.08
2025-02-15 13:34:22,20.1,18.9,47,1.25,1.08
2025-02-15 13:34:32,20.1,18.9,47,1.25,1.08
2025-02-15 13:34:42,20.1,18.9,47,1.25,1.08
2025-02-15 13:34:52,20.1,18.9,47,1.25,1.08
2025-02-15 13:35:02,20.1,18.9,47,1.25,1.08
2025-02-15 13:35:12,20.1,18.9,47,1.25,1.08
2025-02-15 13:35:23,20.1,18.9,47,1.25,1.08
2025-02-15 13:35:33,20.1,18.9,47,1.25,1.08
2025-02-15 13:35:43,20.1,18.9,47,1.25,1.08
2025-02-15 13:35:53,20.1,18.9,47,1.25,1.08
2025-02-15 13:36:03,20.1,18.9,47,1.25,1.08
2025-02-15 13:36:13,20.1,18.9,47,1.25,1.08
2025-02-15 13:36:23,20.1,18.9,47,1.25,1.08
2025-02-15 13:36:34,20.1,18.9,47,1.25,1.08
2025-02-15 13:36:44,20.1,18.9,47,1.25,1.08
2025-02-15 13:36:54,20.1,18.9,47,1.25,1.08
2025-02-15 13:37:04,20.1,18.9,48,1.22,1.05
2025-02-15 13:37:14,20.1,18.9,48,1.22,1.05
2025-02-15 13:37:24,20.1,18.9,48,1.22,1.05
2025-02-15 13:37:34,20.1,18.9,48,1.22,1.05
2025-02-15 13:37:44,20.1,18.9,48,1.22,1.05
2025-02-15 13:37:55,20.1,18.9,48,1.22,1.05
2025-02-15 13:38:05,20.1,18.9,48,1.22,1.05
2025-02-15 13:38:15,20.1,18.9,48,1.22,1.05
2025-02-15 13:38:25,20.1,18.9,48,1.22,1.05
2025-02-15 13:38:35,20.1,18.9,48,1.22,1.05
2025-02-15 13:38:45,20.1,18.9,48,1.22,1.05
2025-02-15 13:38:55,20.1,18.9,48,1.22,1.05
2025-02-15 13:39:05,20.1,18.9,48,1.22,1.05
2025-02-15 13:39:16,20.1,18.9,48,1.22,1.05
2025-02-15 13:39:26,20.1,18.9,48,1.22,1.05
2025-02-15 13:39:36,20.1,18.9,48,1.22,1.05
2025-02-15 13:39:46,20.1,18.9,48,1.22,1.05
2025-02-15 13:39:56,20.1,18.9,48,1.22,1.05
2025-02-15 13:40:06,20.1,18.9,48,1.22,1.05
2025-02-15 13:40:16,20.1,18.9,48,1.22,1.05
2025-02-15 13:40:26,20.1,18.9,48,1.22,1.05
2025-02-15 13:40:37,20.1,18.9,48,1.22,1.05
2025-02-15 13:40:47,20.1,18.9,48,1.22,1.05
2025-02-15 13:40:57,20.1,18.9,48,1.22,1.05
2025-02-15 13:41:07,20.1,18.9,48,1.22,1.05
2025-02-15 13:41:17,20.1,18.9,48,1.22,1.05
2025-02-15 13:41:27,20.1,18.9,48,1.22,1.05
2025-02-15 13:41:37,20.1,18.9,48,1.22,1.05
2025-02-15 13:41:48,20.1,18.9,48,1.22,1.05
2025-02-15 13:41:58,20.1,18.9,48,1.22,1.05
2025-02-15 13:42:08,20.1,18.9,48,1.22,1.05
2025-02-15 13:42:18,20.1,18.9,48,1.22,1.05
2025-02-15 13:42:28,20.1,18.9,48,1.22,1.05
2025-02-15 13:42:38,20.1,18.9,48,1.22,1.05
2025-02-15 13:42:48,20.1,18.9,48,1.22,1.05
2025-02-15 13:42:58,20.1,18.9,48,1.22,1.05
2025-02-15 13:43:09,20.1,18.9,48,1.22,1.05
2025-02-15 13:43:19,20.1,18.9,48,1.22,1.05
2025-02-15 13:43:29,20.1,18.9,48,1.22,1.05
2025-02-15 13:43:39,20.1,18.9,48,1.22,1.05
2025-02-15 13:43:49,20.1,18.9,48,1.22,1.05
2025-02-15 13:43:59,20.1,18.9,48,1.22,1.05
2025-02-15 13:44:09,20.1,18.9,48,1.22,1.05
2025-02-15 13:44:20,20.1,18.9,48,1.22,1.05
2025-02-15 13:44:30,20.1,18.9,48,1.22,1.05
2025-02-15 13:44:40,20.1,18.9,48,1.22,1.05
2025-02-15 13:44:50,20.1,18.9,48,1.22,1.05
2025-02-15 13:45:00,20.1,18.9,48,1.22,1.05
2025-02-15 13:45:10,20.1,18.9,48,1.22,1.05
2025-02-15 13:45:20,20.1,18.9,48,1.22,1.05
2025-02-15 13:45:31,20.1,18.9,48,1.22,1.05
2025-02-15 13:45:41,20.1,18.9,48,1.22,1.05
2025-02-15 13:45:51,20.1,18.9,48,1.22,1.05
2025-02-15 13:46:01,20.1,18.9,48,1.22,1.05
2025-02-15 13:46:11,20.1,18.9,48,1.22,1.05
2025-02-15 13:46:21,20.1,18.9,48,1.22,1.05
2025-02-15 13:46:31,20.1,18.9,48,1.22,1.05
2025-02-15 13:46:41,20.1,18.9,48,1.22,1.05
2025-02-15 13:46:52,20.1,18.9,48,1.22,1.05
2025-02-15 13:47:02,20.1,18.9,48,1.22,1.05
2025-02-15 13:47:12,20.1,18.9,48,1.22,1.05
2025-02-15 13:47:22,20.1,18.9,48,1.22,1.05
2025-02-15 13:47:32,20.1,18.9,48,1.22,1.05
2025-02-15 13:47:42,20.1,18.9,48,1.22,1.05
2025-02-15 13:47:52,20.1,18.9,48,1.22,1.05
2025-02-15 13:48:02,20.1,18.9,48,1.22,1.05
2025-02-15 13:48:13,20.1,18.9,48,1.22,1.05
2025-02-15 13:48:23,20.1,18.9,48,1.22,1.05
2025-02-15 13:48:33,20.1,18.9,48,1.22,1.05
2025-02-15 13:48:43,20.1,18.9,48,1.22,1.05
2025-02-15 13:48:53,20.1,18.9,48,1.22,1.05
2025-02-15 13:49:03,20.1,18.9,48,1.22,1.05
2025-02-15 13:49:13,20.1,18.9,48,1.22,1.05
2025-02-15 13:49:24,20.1,18.9,48,1.22,1.05
2025-02-15 13:49:34,20.1,18.9,48,1.22,1.05
2025-02-15 13:49:44,20.1,18.9,48,1.22,1.05
2025-02-15 13:49:54,20.1,18.9,48,1.22,1.05
2025-02-15 13:50:04,20.1,18.9,48,1.22,1.05
2025-02-15 13:50:14,20.1,18.9,48,1.22,1.05
2025-02-15 13:50:24,20.1,18.9,48,1.22,1.05
2025-02-15 13:50:34,20.1,18.9,48,1.22,1.05
2025-02-15 13:50:45,20.1,18.9,48,1.22,1.05
2025-02-15 13:50:55,20.1,18.9,48,1.22,1.05
2025-02-15 13:51:05,20.1,18.9,48,1.22,1.05
2025-02-15 13:51:15,20.1,18.9,48,1.22,1.05
2025-02-15 13:51:25,20.1,18.9,48,1.22,1.05
2025-02-15 13:51:35,20.1,18.9,48,1.22,1.05
2025-02-15 13:51:45,20.1,18.9,48,1.22,1.05
2025-02-15 13:51:55,20.1,18.9,48,1.22,1.05
2025-02-15 13:52:06,20.2,19.0,48,1.23,1.06
2025-02-15 13:52:16,20.2,19.0,48,1.23,1.06
2025-02-15 13:52:26,20.2,19.0,48,1.23,1.06
2025-02-15 13:52:36,20.2,19.0,48,1.23,1.06
2025-02-15 13:52:46,20.2,19.0,48,1.23,1.06
2025-02-15 13:52:56,20.2,19.0,48,1.23,1.06
2025-02-15 13:53:06,20.2,19.0,48,1.23,1.06
2025-02-15 13:53:16,20.2,19.0,48,1.23,1.06
2025-02-15 13:53:27,20.2,19.0,48,1.23,1.06
2025-02-15 13:53:37,20.2,19.0,48,1.23,1.06
2025-02-15 13:53:47,20.2,19.0,48,1.23,1.06
2025-02-15 13:53:57,20.2,19.0,48,1.23,1.06
2025-02-15 13:54:07,20.2,19.0,48,1.23,1.06
2025-02-15 13:54:17,20.2,19.0,48,1.23,1.06
2025-02-15 13:54:27,20.2,19.0,48,1.23,1.06
2025-02-15 13:54:37,20.2,19.0,48,1.23,1.06
2025-02-15 13:54:48,20.2,19.0,48,1.23,1.06
2025-02-15 13:54:58,20.2,19.0,48,1.23,1.06
2025-02-15 13:55:08,20.2,19.0,48,1.23,1.06
2025-02-15 13:55:18,20.2,19.0,48,1.23,1.06
2025-02-15 13:55:28,20.2,19.0,48,1.23,1.06
2025-02-15 13:55:38,20.2,19.0,48,1.23,1.06
2025-02-15 13:55:48,20.2,19.0,48,1.23,1.06
2025-02-15 13:55:58,20.2,19.0,48,1.23,1.06
2025-02-15 13:56:09,20.2,19.0,48,1.23,1.06
2025-02-15 13:56:19,20.2,19.0,48,1.23,1.06
2025-02-15 13:56:29,20.2,19.0,48,1.23,1.06
2025-02-15 13:56:39,20.2,19.0,48,1.23,1.06
2025-02-15 13:56:49,20.2,19.0,48,1.23,1.06
2025-02-15 13:56:59,20.2,19.0,48,1.23,1.06
2025-02-15 13:57:09,20.2,19.0,48,1.23,1.06
2025-02-15 13:57:19,20.2,19.0,48,1.23,1.06
2025-02-15 13:57:30,20.2,19.0,48,1.23,1.06
2025-02-15 13:57:40,20.2,19.0,48,1.23,1.06
2025-02-15 13:57:50,20.2,19.0,48,1.23,1.06
2025-02-15 13:58:00,20.2,19.0,48,1.23,1.06
2025-02-15 13:58:10,20.2,19.0,48,1.23,1.06
2025-02-15 13:58:20,20.2,19.0,48,1.23,1.06
2025-02-15 13:58:30,20.2,19.0,48,1.23,1.06
2025-02-15 13:58:41,20.2,19.0,48,1.23,1.06
2025-02-15 13:58:51,20.2,19.0,48,1.23,1.06
2025-02-15 13:59:01,20.2,19.0,48,1.23,1.06
2025-02-15 13:59:11,20.2,19.0,48,1.23,1.06
2025-02-15 13:59:21,20.2,19.0,48,1.23,1.06
2025-02-15 13:59:31,20.2,19.0,48,1.23,1.06
2025-02-15 13:59:41,20.2,19.0,48,1.23,1.06
2025-02-15 13:59:51,20.2,19.0,48,1.23,1.06
2025-02-15 14:00:02,20.2,19.0,48,1.23,1.06
2025-02-15 14:00:12,20.2,19.0,48,1.23,1.06
2025-02-15 14:00:22,20.2,19.0,48,1.23,1.06
2025-02-15 14:00:32,20.2,19.0,48,1.23,1.06
2025-02-15 14:00:42,20.2,19.0,48,1.23,1.06
2025-02-15 14:00:52,20.2,19.0,48,1.23,1.06
2025-02-15 14:01:02,20.2,19.0,48,1.23,1.06
2025-02-15 14:01:13,20.2,19.0,48,1.23,1.06
2025-02-15 14:01:23,20.2,19.0,48,1.23,1.06
2025-02-15 14:01:33,20.2,19.0,48,1.23,1.06
2025-02-15 14:01:43,20.2,19.0,48,1.23,1.06
2025-02-15 14:01:53,20.2,19.0,48,1.23,1.06
2025-02-15 14:02:03,20.2,19.0,48,1.23,1.06
2025-02-15 14:02:13,20.2,19.0,48,1.23,1.06
2025-02-15 14:02:23,20.2,19.0,48,1.23,1.06
2025-02-15 14:02:34,20.2,19.0,48,1.23,1.06
2025-02-15 14:02:44,20.2,19.0,48,1.23,1.06
2025-02-15 14:02:54,20.2,19.0,48,1.23,1.06
2025-02-15 14:03:04,20.2,19.0,48,1.23,1.06
2025-02-15 14:03:14,20.2,19.0,48,1.23,1.06
2025-02-15 14:03:24,20.2,19.0,48,1.23,1.06
2025-02-15 14:03:34,20.2,19.0,48,1.23,1.06
2025-02-15 14:03:45,20.2,19.0,48,1.23,1.06
2025-02-15 14:03:55,20.2,19.0,48,1.23,1.06
2025-02-15 14:04:05,20.2,19.0,48,1.23,1.06
2025-02-15 14:04:15,20.2,19.0,48,1.23,1.06
2025-02-15 14:04:25,20.2,19.0,48,1.23,1.06
2025-02-15 14:04:35,20.2,19.0,48,1.23,1.06
2025-02-15 14:04:45,20.2,19.0,48,1.23,1.06
2025-02-15 14:04:55,20.2,19.0,48,1.23,1.06
2025-02-15 14:05:06,20.2,19.0,48,1.23,1.06
2025-02-15 14:05:16,20.2,19.0,48,1.23,1.06
2025-02-15 14:05:26,20.2,19.0,48,1.23,1.06
2025-02-15 14:05:36,20.2,19.0,48,1.23,1.06
2025-02-15 14:05:46,20.2,19.0,48,1.23,1.06
